source,interaction,target
X3937,1,X5335
X387,1,X5335
X3702,1,X5335
X28964,1,X5335
X2549,1,X5335
X10750,1,X5335
X2064,1,X5335
X1915,1,X5335
X1956,1,X4690
X4690,1,X8976
X9021,1,X5921
X6714,1,X5921
X3932,1,X5921
X5921,1,X858
X5921,-1,X3265
X1956,1,X2888
X10971,1,X4209
X7534,1,X5590
X10971,1,X5587
X10818,1,X10750
X10818,1,X5781
X10818,1,X867
X9743,1,X998
X9743,1,X1399
X9743,1,X1398
X2549,1,X9743
X9846,1,X9743
X9743,-1,X5879
X9743,1,X387
X9743,1,X6714
X1956,1,X8440
X5159,1,X8440
X4915,1,X8440
X3643,1,X2886
X5979,1,X2886
X2886,1,X27289
X6453,1,X998
X5909,1,X5908
X5908,1,X673
X27347,1,X1432
X7409,1,X5588
X7409,1,X5594
X3554,1,X5295
X2057,1,X5295
X3643,1,X55715
X55715,1,X1398
X55715,1,X6714
X55715,1,X2534
X3643,1,X55816
X5979,1,X1796
X5781,1,X9846
X3572,1,X9846
X5792,1,X3643
X5792,1,X8660
X2064,1,X2099
X367,1,X2065
X190,1,X2100
X8431,1,X6256
X8431,1,X2494
X7068,1,X6256
X6257,1,X7067
X8431,1,X6257
X7067,1,X6256
X6256,1,X9971
X7421,1,X6256
X6257,1,X7421
X9970,1,X6256
X8856,1,X6256
X6256,1,X3164
X5914,1,X3164
X6257,1,X7068
X7068,1,X6776
X7025,1,X6256
X6257,1,X7025
X7026,1,X7025
X6257,1,X7026
X2063,1,X7068
X8431,1,X2100
X2908,1,X4306
X4306,1,X2908
X190,1,X2494
X8431,1,X8856
X6257,1,X5467
X6256,1,X5467
X7182,1,X3172
X190,1,X2104
X2103,1,X190
X190,1,X2103
X190,1,X5241
X190,1,X3164
X9612,1,X5241
X9612,1,X367
X8431,1,X7067
X8431,1,X7068
X8431,1,X5914
X8431,1,X5915
X8431,1,X5465
X8431,1,X7376
X8431,1,X10062
X8431,1,X9970
X8431,1,X2103
X8431,1,X2104
X8431,1,X2101
X8431,1,X367
X7067,1,X5916
X5916,1,X7067
X5914,1,X7067
X7067,1,X5914
X5915,1,X7067
X7067,1,X5915
X7067,1,X6258
X6258,1,X7067
X7067,1,X7026
X7026,1,X7067
X7068,1,X5468
X5915,1,X6257
X5465,1,X6258
X2908,1,X5468
X5468,1,X2908
X10002,1,X9572
X7376,1,X5467
X5467,1,X7376
X6257,1,X7376
X5467,1,X10062
X10062,1,X5467
X8856,1,X3172
X2063,1,X6256
X4929,1,X6256
X6257,1,X5465
X4929,1,X6257
X7068,1,X6258
X7421,1,X6258
X6258,1,X7421
X4929,1,X6258
X6258,1,X4929
X7181,1,X367
X7182,1,X367
X7182,1,X2099
X7182,1,X2100
X2063,1,X7026
X7026,1,X2063
X2908,1,X7026
X7026,1,X2908
X2908,1,X6256
X6256,1,X2908
X2908,1,X3164
X2908,1,X4929
X4929,1,X2908
X2908,1,X8013
X8013,1,X2908
X367,1,X2908
X3164,1,X7025
X3164,1,X4929
X4929,1,X3164
X3164,1,X8013
X8013,1,X3164
X6927,1,X2099
X7474,1,X51701
X1499,1,X3164
X1499,1,X4929
X1499,1,X8013
X10499,1,X5914
X2099,1,X10499
X8204,1,X2099
X5914,1,X8204
X8204,1,X5914
X6257,1,X8204
X8204,-1,X5465
X5914,1,X1956
X6714,1,X6256
X6714,1,X5468
X5579,1,X653361
X5580,1,X653361
X5058,-1,X572
X2268,1,X5829
X3055,1,X5829
X4067,1,X5829
X6714,1,X5829
X5566,-1,X57580
X5567,-1,X57580
X5568,-1,X57580
X5613,-1,X57580
X2268,1,X5747
X3055,1,X5747
X4067,1,X5747
X6714,1,X5747
X2268,1,X2185
X3055,1,X2185
X4067,1,X2185
X6714,1,X2185
X7535,1,X9846
X5590,1,X56288
X56288,-1,X7074
X3932,1,X867
X5747,-1,X5728
X3702,1,X10451
X27040,1,X7409
X998,1,X5590
X5590,1,X5594
X5590,1,X5595
X3718,1,X6773
X3718,1,X6777
X5594,1,X2353
X5595,1,X2353
X3932,1,X919
X1234,1,X3718
X7852,1,X3718
X820,1,X5566
X820,1,X5567
X2268,1,X6464
X3055,1,X6464
X4067,1,X6464
X6714,1,X6464
X10000,-1,X572
X4793,-1,X4790
X10000,-1,X2932
X10000,-1,X2309
X7535,1,X1432
X10000,-1,X1026
X920,1,X3932
X1445,-1,X3932
X10681,1,X5331
X2786,1,X5331
X5524,-1,X207
X5524,-1,X10000
X2770,-1,X111
X2770,-1,X112
X2771,-1,X111
X2771,-1,X112
X2773,-1,X111
X2773,-1,X112
X2268,1,X5295
X2268,1,X5296
X3055,1,X5295
X3055,1,X5296
X4067,1,X5296
X6714,1,X5296
X868,-1,X5295
X868,-1,X5296
X5777,-1,X5295
X5777,-1,X5296
X10681,1,X5295
X10681,1,X5296
X2786,1,X5295
X2786,1,X5296
X1234,1,X2770
X1234,1,X2771
X1234,1,X2773
X7852,1,X2770
X7852,1,X2771
X7852,1,X2773
X408,-1,X2770
X408,-1,X2771
X408,-1,X2773
X409,-1,X2770
X409,-1,X2771
X409,-1,X2773
X5594,-1,X5777
X5595,-1,X5777
X9846,-1,X3937
X7535,1,X3937
X2932,-1,X1537
X940,-1,X868
X7535,1,X27040
X3932,1,X27240
X27040,1,X5335
X867,-1,X5335
X2770,1,X2268
X2770,1,X6714
X2771,1,X2268
X2771,1,X3055
X2771,1,X4067
X2771,1,X6714
X4214,1,X5605
X940,1,X5296
X867,-1,X5295
X867,-1,X5296
X5781,-1,X5295
X5781,-1,X5296
X3702,1,X940
X3932,1,X3702
X27040,1,X5295
X27040,1,X5296
X2268,1,X9844
X3055,1,X9844
X4067,1,X9844
X5777,-1,X919
X2932,-1,X4773
X207,1,X1326
X10000,1,X1326
X6387,1,X57007
X6363,1,X51554
X6366,1,X51554
X6370,1,X51554
X133,1,X10203
X133,1,X10266
X79924,1,X10203
X79924,1,X10266
X796,1,X10203
X796,1,X10266
X797,1,X10203
X797,1,X10266
X133,1,X10268
X79924,1,X10268
X796,1,X10268
X797,1,X10268
X133,1,X799
X133,1,X10267
X79924,1,X799
X79924,1,X10267
X796,1,X799
X796,1,X10267
X3375,1,X799
X3375,1,X10267
X797,1,X799
X797,1,X10267
X3375,1,X10266
X3375,1,X10268
X8862,1,X187
X100506013,1,X187
X183,1,X185
X183,1,X186
X5627,1,X558
X4828,1,X4829
X2922,1,X2925
X4828,1,X2925
X3827,1,X623
X3827,1,X624
X718,1,X719
X727,1,X728
X6223,1,X728
X727,1,X27202
X885,1,X887
X6358,1,X1230
X6359,1,X1230
X6368,1,X1230
X6348,1,X1230
X6352,1,X1230
X6354,1,X1230
X6351,-1,X1230
X10850,1,X2826
X6357,1,X729230
X6347,1,X729230
X6354,1,X729230
X6355,1,X729230
X6356,1,X729230
X6369,-1,X729230
X10344,-1,X729230
X6356,1,X1232
X6357,1,X1232
X6359,1,X1232
X6347,1,X1232
X6369,1,X1232
X10344,1,X1232
X6352,1,X1232
X6354,1,X1232
X6361,1,X1233
X6367,1,X1233
X6356,1,X1234
X6357,1,X1234
X6358,1,X1234
X6347,1,X1234
X6348,1,X1234
X6354,-1,X1234
X1673,1,X1235
X6364,1,X1235
X6363,1,X1236
X6366,1,X1236
X6346,1,X1237
X6363,1,X9034
X5919,1,X1240
X5919,1,X2825
X1392,1,X1394
X7349,1,X1394
X90226,1,X1394
X1392,1,X1395
X7349,1,X1395
X90226,1,X1395
X114131,1,X1395
X2919,1,X3577
X6372,1,X3577
X3576,1,X3577
X2919,1,X3579
X2920,1,X3579
X2921,1,X3579
X6374,1,X3579
X6372,1,X3579
X5473,1,X3579
X3576,1,X3579
X6357,1,X2833
X6363,1,X2833
X6364,1,X2833
X6352,1,X2833
X6387,1,X2833
X6356,-1,X2833
X6354,-1,X2833
X6387,1,X7852
X10563,1,X643
X6376,1,X1524
X5443,1,X4985
X5173,1,X4985
X5179,1,X4985
X1896,1,X10913
X1896,1,X60401
X1906,1,X1909
X1907,1,X1909
X1908,1,X1910
X301,1,X2358
X820,1,X2358
X6288,1,X2358
X301,1,X2359
X50865,1,X2359
X89780,1,X8323
X54361,1,X8323
X7474,1,X8323
X51083,1,X2587
X51083,1,X8811
X51083,1,X8484
X9518,1,X389400
X51738,1,X2693
X2695,1,X2696
X2641,1,X2740
X2641,1,X9340
X2641,1,X2642
X2797,1,X2798
X4878,1,X4881
X4879,1,X4881
X4880,1,X4882
X6360,1,X59340
X5660,1,X2861
X5660,1,X9283
X6352,1,X10936
X284654,1,X55366
X340419,1,X55366
X84870,1,X55366
X343637,1,X55366
X284654,1,X8549
X340419,1,X8549
X84870,1,X8549
X343637,1,X8549
X84870,1,X59352
X284654,1,X59352
X340419,1,X59352
X343637,1,X59352
X5179,1,X259249
X133,1,X117194
X3600,1,X3561
X3600,1,X3560
X5173,1,X4986
X5443,1,X4986
X3814,1,X84634
X1081,1,X3973
X1082,1,X3973
X3972,1,X3973
X5367,1,X2847
X5367,1,X84539
X5443,1,X4157
X5443,1,X4159
X181,-1,X4159
X5443,1,X4160
X181,-1,X4160
X5443,1,X4161
X181,-1,X4161
X4295,1,X2862
X5173,1,X4988
X5179,1,X4988
X801,1,X4638
X805,1,X4638
X808,1,X4638
X801,1,X85366
X805,1,X85366
X808,1,X85366
X344901,-1,X4883
X4803,1,X4804
X6863,1,X6869
X6866,1,X6869
X6863,1,X6865
X6866,1,X6865
X6863,1,X6870
X6866,1,X6870
X129521,1,X10316
X10874,1,X10316
X129521,1,X56923
X10874,1,X56923
X5368,1,X4987
X256933,1,X2831
X283869,1,X2831
X256933,1,X2832
X283869,1,X2832
X8620,1,X64106
X64111,1,X64106
X8620,1,X10886
X594857,1,X387129
X4922,1,X4923
X4922,1,X23620
X5020,1,X5021
X551,1,X5021
X3060,1,X3061
X3060,1,X3062
X116,1,X117
X7432,1,X117
X84432,1,X10887
X60675,1,X10887
X84432,1,X128674
X60675,1,X128674
X51052,1,X2834
X4852,-1,X2834
X5744,1,X5745
X113091,-1,X5745
X5744,1,X5746
X347148,1,X84109
X6013,1,X59350
X117579,1,X59350
X3640,1,X122042
X6013,1,X122042
X117579,1,X122042
X117579,1,X51289
X10022,-1,X51289
X10022,1,X339403
X117579,1,X339403
X6343,1,X6344
X7432,1,X6344
X1325,1,X6751
X6750,1,X6751
X1325,1,X6752
X6750,1,X6752
X1325,1,X6753
X6750,1,X6753
X1325,1,X6754
X6750,1,X6754
X1325,1,X6755
X6750,1,X6755
X2621,1,X7301
X5627,1,X7301
X10911,1,X2837
X257313,1,X2837
X2691,1,X7433
X116,1,X7433
X7432,1,X7433
X116,1,X7434
X7432,1,X7434
X5020,1,X552
X551,1,X552
X5020,1,X553
X551,1,X553
X5020,1,X554
X551,1,X554
X6375,1,X2829
X6846,1,X2829
X4852,1,X4887
X5697,1,X4887
X4852,1,X5540
X5539,1,X5540
X5697,1,X5540
X4852,1,X4889
X5539,1,X4889
X815,-1,X6853
X815,1,X4133
X815,1,X2890
X5170,1,X6198
X2783,1,X3760
X808,1,X815
X805,1,X815
X801,1,X815
X4914,1,X1398
X842,1,X839
X7443,1,X1386
X2911,1,X2783
X2911,1,X2776
X808,1,X8826
X805,1,X8826
X801,1,X8826
X8826,-1,X4893
X3688,1,X3611
X6932,1,X51176
X51176,1,X4286
X2931,1,X4286
X10603,1,X7410
X3932,1,X7410
X3932,1,X6654
X3667,1,X5290
X5566,-1,X572
X7533,-1,X572
X22999,1,X22895
X22999,1,X7533
X22999,1,X5864
X22999,1,X10497
X22999,1,X6857
X11069,1,X22999
X1385,1,X2668
X5566,1,X2668
X5566,1,X1385
X11184,1,X5594
X5894,1,X11184
X808,1,X490
X805,1,X490
X801,1,X490
X3350,1,X2773
X2776,1,X23236
X6195,1,X1385
X5594,1,X9261
X5566,-1,X6853
X8536,-1,X6853
X5594,-1,X6853
X1020,1,X6853
X7410,1,X5879
X815,1,X7074
X5578,1,X7074
X2885,1,X7410
X7535,1,X7410
X6714,1,X7410
X25780,1,X4893
X25780,1,X5906
X5578,1,X25780
X4893,1,X5900
X5906,1,X5900
X25,1,X2885
X808,1,X4842
X805,1,X4842
X801,1,X4842
X1390,-1,X30818
X30818,-1,X1385
X1432,1,X9252
X6198,1,X1390
X50488,1,X1432
X1432,1,X79092
X5594,1,X79092
X79092,1,X1977
X6932,1,X6722
X5594,1,X2002
X1387,1,X3725
X1387,1,X2002
X1387,-1,X6932
X808,1,X814
X805,1,X814
X801,1,X814
X808,1,X107
X805,1,X107
X801,1,X107
X808,1,X5534
X805,1,X5534
X801,1,X5534
X2783,1,X23236
X814,1,X1385
X1129,1,X2773
X1129,1,X2783
X2783,1,X25780
X2783,1,X156
X2783,1,X108
X4893,1,X5290
X2783,1,X5290
X2783,-1,X774
X3667,1,X2885
X6464,1,X2885
X3667,1,X4690
X2783,1,X3667
X5578,-1,X2903
X6751,1,X2773
X6751,1,X2783
X6751,1,X2775
X6752,1,X30011
X1812,1,X2778
X1812,1,X2773
X6752,1,X2775
X6752,1,X2773
X6752,1,X2783
X3356,1,X2776
X5724,1,X2775
X5724,1,X2776
X1128,1,X2776
X5724,1,X2783
X1129,1,X2775
X1128,1,X2767
X10672,1,X2185
X3350,1,X2778
X3350,1,X2783
X5170,1,X6195
X2885,1,X202559
X3360,1,X2778
X3356,1,X2783
X3360,1,X2783
X6714,1,X202559
X1813,1,X2773
X1813,1,X2783
X5566,-1,X5335
X2911,1,X2767
X30011,-1,X5947
X5947,1,X6464
X5947,1,X2885
X5566,1,X4790
X5594,1,X1387
X5534,1,X4772
X10134,-1,X841
X10134,1,X596
X10134,1,X598
X637,1,X1329
X581,1,X1329
X8125,1,X317
X11231,1,X3309
X2534,1,X2903
X6714,1,X2903
X823,-1,X2903
X2534,1,X1499
X2241,1,X1499
X1813,1,X2775
X5058,1,X8874
X8874,1,X392
X8874,1,X5879
X8874,1,X998
X392,1,X9475
X7533,-1,X1072
X5058,1,X3984
X9475,1,X3984
X5566,-1,X3708
X5578,-1,X4842
X815,-1,X4842
X814,-1,X4842
X5566,-1,X4842
X4638,1,X399687
X29904,-1,X1938
X808,1,X29904
X805,1,X29904
X801,1,X29904
X6195,-1,X29904
X6198,-1,X29904
X3897,1,X7430
X1268,1,X2783
X2534,1,X5747
X22895,1,X5864
X5566,1,X22895
X815,1,X22895
X6714,1,X9564
X9564,1,X1398
X1398,1,X2889
X2889,1,X5906
X5906,1,X673
X5058,1,X25
X134,1,X2773
X134,1,X2783
X25,1,X7410
X148,1,X2783
X150,1,X2783
X148,1,X2776
X148,1,X2767
X150,1,X2773
X150,1,X2775
X5578,1,X25
X25,1,X7158
X10746,1,X5594
X673,1,X11184
X7533,1,X673
X5906,-1,X5894
X5534,1,X4842
X3932,1,X5894
X5566,-1,X5906
X5566,-1,X10645
X10645,1,X8536
X808,1,X10645
X805,1,X10645
X801,1,X10645
X815,-1,X1385
X8536,1,X1385
X8649,1,X11184
X8649,1,X5594
X9020,1,X4214
X9020,1,X4690
X9479,1,X8788
X4215,1,X8491
X4216,1,X8491
X4216,1,X50488
X5578,1,X94274
X94274,-1,X4660
X5585,1,X94274
X3611,1,X94274
X9475,-1,X94274
X7417,-1,X578
X5599,1,X10018
X8491,1,X1432
X1432,1,X4207
X5879,1,X9181
X9181,1,X392
X10376,1,X9181
X9479,1,X6416
X408,1,X8321
X53944,1,X1855
X6714,-1,X408
X9693,1,X5906
X9693,1,X5911
X808,-1,X5864
X805,-1,X5864
X801,-1,X5864
X5578,-1,X1759
X5578,-1,X4082
X5578,1,X2596
X2664,-1,X5864
X5578,1,X108
X2778,1,X107
X5578,1,X111
X2778,1,X111
X2778,1,X108
X154,1,X2778
X154,1,X2783
X6009,1,X5894
X2185,1,X2885
X2185,-1,X3737
X6809,1,X3736
X2783,1,X3736
X6809,-1,X774
X2783,1,X6809
X6857,1,X775
X6857,1,X777
X808,1,X10497
X805,1,X10497
X801,1,X10497
X53944,1,X10716
X53944,1,X490
X5781,1,X2885
X5159,1,X10603
X5781,-1,X10252
X10252,-1,X2885
X5781,-1,X5829
X1445,1,X5829
X1445,1,X5747
X1445,-1,X6714
X5781,1,X5290
X808,-1,X2903
X805,-1,X2903
X801,-1,X2903
X135,1,X2778
X135,1,X2783
X7410,1,X392
X7410,1,X998
X9138,1,X392
X2768,1,X9138
X10672,1,X9138
X9266,1,X375
X23362,1,X375
X4893,1,X673
X5566,1,X673
X1812,1,X2783
X1128,1,X2783
X5578,1,X9373
X5594,1,X9373
X1432,1,X9373
X392,1,X11113
X5593,1,X4842
X5747,-1,X89
X623,1,X2783
X623,1,X2776
X623,1,X2773
X623,1,X2767
X5923,1,X4893
X5923,1,X5879
X815,1,X5923
X808,-1,X3708
X805,-1,X3708
X801,-1,X3708
X11221,-1,X1432
X10156,-1,X4893
X808,1,X5923
X805,1,X5923
X801,1,X5923
X10411,1,X5906
X808,1,X9610
X805,1,X9610
X801,1,X9610
X9610,-1,X4893
X7533,-1,X9610
X5587,1,X7533
X5566,1,X2741
X5578,-1,X2741
X6714,1,X2741
X6714,1,X2554
X4915,1,X6464
X2931,1,X1385
X207,-1,X2931
X5527,1,X2931
X30011,1,X3717
X10672,1,X5962
X5724,1,X2773
X814,1,X1390
X8936,1,X10095
X5593,1,X952
X5997,-1,X2767
X5997,-1,X2776
X5997,-1,X2773
X5594,1,X3751
X3480,1,X7410
X8312,1,X2931
X2931,-1,X1499
X64682,-1,X1499
X2931,1,X64682
X2773,-1,X108
X1390,-1,X1385
X2885,1,X1759
X6714,1,X1759
X10376,1,X1759
X7846,1,X1759
X9479,1,X5923
X9479,1,X7074
X10564,1,X375
X5566,1,X1387
X5593,1,X1385
X1385,1,X6872
X5566,1,X84152
X1387,1,X1499
X10498,1,X1499
X2335,1,X3688
X84152,-1,X5501
X6494,-1,X5906
X5566,-1,X154
X55738,-1,X375
X5909,-1,X5906
X5999,-1,X2776
X10287,-1,X2776
X4660,-1,X399687
X5747,1,X6464
X2150,1,X2783
X2150,1,X2776
X5644,1,X2150
X408,-1,X2150
X2185,1,X1956
X5578,-1,X23114
X6464,1,X6654
X4914,1,X2885
X10746,1,X60675
X2783,-1,X107
X7249,-1,X5906
X6853,-1,X2781
X5058,-1,X6853
X1813,1,X2781
X3350,1,X2781
X2781,-1,X111
X2781,-1,X107
X868,-1,X7410
X5534,-1,X84152
X5566,-1,X1812
X6478,-1,X7410
X1796,1,X25780
X25,1,X1796
X1948,1,X1796
X1948,1,X25780
X408,-1,X154
X7475,1,X8321
X7475,1,X28992
X868,-1,X6714
X868,-1,X5290
X868,-1,X6464
X868,-1,X1956
X868,-1,X2885
X815,1,X3751
X30818,-1,X3751
X5566,-1,X3751
X30818,-1,X3750
X5566,1,X4137
X53944,1,X4137
X823,-1,X4137
X5594,1,X4137
X2549,1,X5290
X1132,1,X1917
X1132,1,X2773
X1132,1,X2783
X808,1,X23236
X805,1,X23236
X801,1,X23236
X5566,1,X2897
X5578,1,X2897
X5534,1,X2554
X5566,1,X2890
X2783,1,X773
X5578,1,X774
X815,1,X774
X5578,-1,X2890
X815,1,X6261
X9751,-1,X6809
X1739,-1,X2897
X9455,1,X6261
X808,1,X1612
X805,1,X1612
X1329,1,X317
X4671,-1,X842
X3208,1,X4671
X4671,-1,X836
X4671,-1,X840
X5566,1,X4133
X5578,1,X4133
X5578,1,X4155
X6850,1,X10376
X6850,1,X7846
X7535,1,X10376
X7535,1,X7846
X2534,1,X10376
X2534,1,X7846
X4067,1,X10376
X4067,1,X7846
X6714,-1,X2017
X2017,1,X1759
X808,-1,X4082
X805,-1,X4082
X801,-1,X4082
X1020,1,X4744
X5527,-1,X4744
X5501,1,X1072
X5527,1,X1072
X2934,-1,X842
X5534,-1,X4133
X5534,-1,X4137
X5534,-1,X10376
X5534,-1,X7846
X5594,-1,X4744
X5594,-1,X4741
X823,-1,X6712
X5578,-1,X118
X808,1,X118
X805,1,X118
X801,1,X118
X5566,-1,X118
X808,-1,X6712
X805,-1,X6712
X801,-1,X6712
X1956,1,X2035
X53944,-1,X286
X9475,1,X832
X5566,1,X2316
X50944,1,X8874
X8874,1,X28964
X823,-1,X4133
X25924,1,X815
X5578,1,X1977
X6729,1,X6734
X9451,1,X1965
X10887,-1,X1965
X1982,-1,X1977
X1983,1,X1965
X8669,1,X1982
X5527,-1,X207
X10572,-1,X598
X9478,-1,X815
X808,-1,X9495
X805,-1,X9495
X801,-1,X9495
X808,-1,X4893
X805,-1,X4893
X801,-1,X4893
X808,-1,X9218
X805,-1,X9218
X801,-1,X9218
X5578,-1,X156
X808,-1,X156
X805,-1,X156
X801,-1,X156
X2885,-1,X5786
X1175,1,X408
X2550,1,X2775
X2550,1,X2783
X5578,1,X2911
X808,1,X5136
X805,1,X5136
X801,1,X5136
X808,1,X5153
X805,1,X5153
X801,1,X5153
X808,1,X5137
X805,1,X5137
X801,1,X5137
X5566,1,X5139
X5566,1,X5140
X5566,1,X5144
X5593,1,X8654
X5566,1,X8654
X408,1,X5144
X5566,1,X2903
X2767,1,X23236
X868,-1,X1398
X868,-1,X2534
X868,-1,X3932
X998,1,X4294
X5879,1,X4294
X8831,-1,X4893
X815,-1,X8831
X25780,1,X207
X3611,1,X207
X3611,-1,X2931
X10645,1,X814
X10645,1,X207
X814,1,X6853
X10497,1,X6809
X53944,1,X6809
X5569,-1,X5566
X1859,-1,X1965
X1859,-1,X4137
X5527,-1,X9564
X2931,1,X5055
X53944,1,X5055
X5055,-1,X5501
X30011,-1,X89
X30011,-1,X10252
X5536,-1,X4137
X9647,-1,X8536
X9647,-1,X815
X9647,-1,X814
X5501,-1,X2903
X5527,-1,X2903
X5501,-1,X815
X5566,-1,X5502
X5502,-1,X5501
X5534,-1,X6853
X5578,-1,X2931
X8826,-1,X1499
X5879,-1,X8826
X5786,1,X2534
X5786,1,X6714
X5786,1,X3932
X815,-1,X6809
X836,-1,X5305
X156,-1,X4988
X408,-1,X4988
X5578,-1,X596
X2931,-1,X3725
X2931,-1,X4137
X5894,-1,X572
X5494,1,X572
X5527,1,X572
X5501,1,X596
X202559,-1,X1387
X6857,1,X6809
X5898,1,X10928
X5649,-1,X3688
X5578,-1,X490
X5566,-1,X490
X5566,-1,X84867
X5534,1,X84867
X84867,-1,X5594
X840,-1,X4207
X836,-1,X4207
X6714,1,X6712
X2534,1,X2890
X823,-1,X2890
X5578,-1,X775
X5566,-1,X775
X5527,1,X775
X815,-1,X9743
X10399,-1,X2534
X5527,-1,X1385
X5578,-1,X2554
X5578,-1,X23236
X5566,-1,X23236
X5578,-1,X1716
X207,-1,X7158
X581,-1,X572
X578,-1,X572
X5527,-1,X814
X5058,-1,X4638
X2931,-1,X4772
X53944,-1,X4772
X1432,-1,X4772
X5566,-1,X4772
X7533,-1,X4772
X7533,-1,X2308
X5747,1,X9564
X4214,1,X5599
X5300,1,X3725
X9900,1,X6857
X998,1,X8936
X2885,1,X8936
X1956,1,X8936
X5527,-1,X596
X836,-1,X5527
X836,1,X5534
X6714,1,X5335
X3932,1,X5335
X4067,1,X5335
X2534,1,X5335
X3055,1,X5335
X9475,1,X1808
X23365,1,X392
X6714,1,X1742
X3725,1,X1385
X4214,1,X2043
X1432,1,X3725
X815,1,X1739
X5527,-1,X8536
X815,-1,X5527
X28992,1,X8321
X5747,1,X5829
X1398,1,X5829
X1956,-1,X1398
X596,-1,X637
X596,-1,X638
X638,-1,X598
X9743,-1,X392
X7533,-1,X5894
X5534,-1,X5502
X836,-1,X5925
X5534,-1,X814
X1612,-1,X6809
X841,-1,X10887
X836,-1,X10887
X840,-1,X10887
X5534,-1,X2903
X29091,-1,X6809
X808,1,X6261
X805,1,X6261
X801,1,X6261
X1268,1,X2773
X1268,1,X2775
X1269,1,X2773
X1269,1,X2775
X1269,1,X2783
X5534,1,X3708
X2280,1,X5534
X286,1,X3708
X2917,1,X2773
X2917,1,X2775
X2917,1,X2783
X808,-1,X2917
X805,-1,X2917
X801,-1,X2917
X5578,1,X2917
X5566,1,X2917
X5593,1,X2917
X808,-1,X1813
X805,-1,X1813
X801,-1,X1813
X9463,-1,X2917
X2931,-1,X5663
X6717,-1,X6261
X8448,1,X10497
X1742,1,X4130
X4294,1,X1742
X6714,1,X156
X6714,1,X4593
X808,1,X5879
X805,1,X5879
X801,1,X5879
X808,1,X6014
X805,1,X6014
X801,1,X6014
X2035,1,X2890
X5534,-1,X775
X6714,1,X6850
X4067,1,X6850
X6850,1,X5335
X4763,-1,X4893
X1814,1,X2773
X1814,1,X2775
X1814,1,X2783
X1814,1,X2885
X815,1,X6857
X5594,1,X202559
X6714,1,X775
X2534,1,X775
X5566,-1,X3761
X2534,1,X1742
X9518,1,X2064
X5566,-1,X773
X9532,1,X5894
X9532,1,X596
X4193,-1,X7158
X9229,1,X4842
X5566,1,X8428
X3688,1,X2185
X5534,1,X572
X7533,1,X7158
X4915,1,X8660
X8660,1,X5290
X4915,1,X3667
X7533,-1,X3667
X5594,1,X4207
X823,-1,X23523
X23523,-1,X5534
X5594,1,X4082
X5566,-1,X2554
X5534,-1,X1385
X80331,-1,X774
X80331,1,X2783
X1385,1,X2959
X6464,1,X5290
X2064,1,X5290
X4914,1,X5290
X5566,1,X22999
X162,-1,X2554
X162,1,X1211
X162,1,X1759
X392,1,X5305
X3276,1,X202559
X3002,1,X5864
X1277,1,X3688
X7448,1,X3688
X2243,1,X3688
X2889,1,X4893
X5179,1,X4986
X5179,1,X4987
X4985,1,X2783
X4986,1,X2783
X4988,1,X2783
X4987,1,X2783
X4985,1,X2775
X4985,1,X2773
X4986,1,X2775
X4986,1,X2773
X4988,1,X2775
X4988,1,X2773
X4987,1,X2775
X4987,1,X2773
X2064,1,X6640
X2903,1,X5335
X2903,1,X1741
X4914,1,X3667
X5911,1,X4893
X5911,1,X5900
X3480,1,X6464
X3480,1,X2887
X2887,-1,X3480
X3643,1,X2887
X2887,1,X5290
X5501,-1,X1385
X7161,-1,X7405
X8408,1,X11337
X8408,1,X22863
X11337,-1,X1856
X10971,-1,X57521
X2475,1,X207
X2475,1,X6199
X2932,1,X10524
X5970,1,X8678
X1978,-1,X57521
X9821,1,X7157
X9821,-1,X2185
X9821,1,X55054
X9821,-1,X7248
X10524,1,X8408
X140735,-1,X55626
X4794,-1,X4780
X4794,-1,X55824
X8507,-1,X4780
X3551,-1,X4780
X5603,-1,X4780
X8841,-1,X4780
X8841,-1,X55824
X4097,-1,X3725
X7124,1,X4780
X2099,-1,X4780
X5757,-1,X9817
X3326,-1,X9817
X7295,1,X29072
X5578,1,X4780
X7528,-1,X1080
X4504,1,X3162
X4504,1,X4780
X4780,1,X836
X5608,-1,X4780
X6300,-1,X4780
X9978,-1,X4792
X9978,-1,X4780
X1457,-1,X9817
X1457,-1,X4780
X8878,-1,X9817
X81631,1,X8878
X3065,-1,X7975
X3065,-1,X4780
X9817,-1,X3551
X9817,-1,X2938
X9817,-1,X5879
X5600,-1,X4780
X4780,-1,X6347
X4780,-1,X1080
X4780,-1,X6843
X4780,-1,X4586
X1432,-1,X4780
X2932,-1,X4780
X90480,-1,X4780
X3066,-1,X4780
X23411,-1,X4780
X192111,-1,X4780
X23291,-1,X4792
X8945,-1,X4792
X10365,1,X4780
X472,1,X4792
X8517,1,X4792
X1147,-1,X9612
X1147,1,X5970
X23085,1,X1147
X8517,1,X4793
X1432,1,X1457
X1432,1,X1460
X1459,-1,X4792
X1460,-1,X4792
X1432,-1,X4792
X2033,1,X5970
X3551,1,X4794
X9641,1,X5970
X8737,1,X8517
X4214,1,X3551
X9020,1,X1147
X4215,1,X3551
X257397,1,X6885
X472,1,X4361
X472,1,X10111
X4790,1,X9612
X4790,1,X5970
X8841,-1,X4790
X5970,-1,X4792
X4791,1,X5971
X9252,1,X5970
X10971,-1,X2309
